id,keywords,adult,original_language,popularity,revenue,vote_average,vote_count,castNum,genreNum,titleNum,title
118397,0.0,0,17,0.16028199999999998,0.0,5.0,3.0,2349381,838,910,identical
44192,0.0,0,17,0.804283,0.0,5.3,7.0,1675169,2890,816,timebomb
40460,0.0,0,17,0.33266399999999996,0.0,3.0,7.0,237218,636,1728,a crack in the floor
119540,0.0,0,17,0.263525,0.0,4.7,3.0,967356,1929,1186,toy soldiers
180717,0.0,0,17,0.203801,0.0,4.0,2.0,5348196,0,588,dead on
233564,0.0,0,17,1.231539,0.0,2.8,8.0,1452955,609,923,dumbbells
273743,0.0,0,17,1.074476,0.0,2.6,5.0,1594175,1323,1262,the last light
128152,2.449499223546591,0,17,0.345821,0.0,3.7,3.0,5235817,1474,1409,dracula's widow
144351,1.4000164035555578,0,17,0.22023099999999998,0.0,2.0,2.0,1877573,1245,1054,ghost fever
199565,0.0,0,17,0.973347,0.0,2.0,1.0,1742521,609,1598,the movie out here
29883,0.0,0,17,1.259962,0.0,2.3,4.0,2956370,636,952,the untold
298609,0.0,0,17,0.800372,0.0,5.0,14.0,7137214,0,1292,hollows grove
123224,0.0,0,17,0.012938999999999999,0.0,0.0,0.0,131787,1323,4069,felipe esparza: they're not gonna laugh at you
263986,0.0,0,17,1.50184,0.0,4.5,24.0,16570602,2200,1275,the drownsman
333545,1.7294944142313693,0,17,1.2491700000000001,0.0,3.0,11.0,15380222,2052,836,road wars
322922,2.230409501070046,0,17,3.621457,0.0,3.6,23.0,10757934,2080,600,awaken
321662,0.0,0,17,0.584916,0.0,4.7,15.0,6370373,2890,1215,la apocalypse
252164,1.9934605822328546,0,17,5.176064,0.0,5.3,72.0,5407696,1323,858,pressure
313179,0.0,0,17,1.168247,0.0,4.5,6.0,64960,606,1560,american justice
328820,0.0,0,17,2.439977,0.0,5.2,21.0,8846204,838,1380,unknown caller
308418,0.0,0,17,1.4323270000000001,0.0,7.4,12.0,5095568,1318,969,eat with me
276729,1.4135653216585427,0,17,1.0821969999999999,0.0,6.8,12.0,1848703,1163,1587,heaven adores you
203182,3.4399096679794416,0,17,0.43451999999999996,0.0,5.8,4.0,59973,1163,3989,can't stand losing you: surviving the police
348191,1.0,0,17,1.30706,0.0,5.0,2.0,2207158,1799,5792,leviathan: the story of hellraiser and hellbound: hellraiser ii
312167,1.6989214876297696,0,17,0.94378,0.0,1.0,2.0,52665355,1704,1083,merry ex-mas
45431,1.9850426276960507,0,17,0.9936450000000001,0.0,5.0,8.0,9190091,1474,1631,devil in the flesh
260094,0.0,0,34,0.427371,0.0,6.1,8.0,4054645,609,890,four of us
275210,1.7282198168125436,0,17,0.883589,0.0,2.0,1.0,964287,1474,1481,the violent kind
22177,0.0,0,17,1.641025,0.0,3.0,13.0,7755649,1835,635,autumn
273651,0.0,0,17,0.460032,0.0,4.0,9.0,20230790,1245,2041,america's most haunted
71548,0.0,0,17,0.248256,0.0,3.6,6.0,3162108,1380,1997,the dead and the damned
58250,0.0,0,17,0.077303,0.0,3.5,2.0,0,636,2347,the bucks county massacre
312138,0.0,0,24,0.23044699999999999,0.0,4.0,1.0,1806058,485,1441,les révoltés
88334,1.940827514561247,0,60,0.193724,0.0,6.5,3.0,1755615,838,1059,palimpsest
42983,1.4140932613790702,0,60,0.319984,0.0,5.0,1.0,508883,485,1271,a lonely woman
340230,1.0,0,17,1.075807,0.0,5.0,5.0,17528056,1094,598,legacy
281957,4.654654586250921,0,17,23.501228,532950503.0,7.3,6558.0,11883967,3009,1157,the revenant
40165,1.414149350281682,0,17,1.12554,0.0,6.3,8.0,2467775,485,610,salome
230588,0.0,0,17,0.67275,0.0,3.5,2.0,3618795,1803,1849,peace after marriage
108632,3.638809103077886,0,17,0.380738,0.0,7.0,2.0,5232390,981,739,the show
12424,0.0,0,34,1.835804,0.0,6.6,20.0,8866844,0,1608,giovanna's father
57052,0.0,0,34,0.375661,0.0,7.3,6.0,494816,485,1675,the right distance
55717,1.975856958751904,0,34,0.517199,0.0,5.9,9.0,892154,485,1827,the wind blows round
44211,1.4140932613790702,0,34,0.128608,0.0,7.0,3.0,220638,0,2545,draquila - l'italia che trema
24169,0.0,0,34,3.9353849999999997,0.0,5.0,156.0,4663997,609,1724,il cosmo sul comò
59582,0.0,0,24,0.22635100000000002,0.0,5.3,2.0,801616,1194,1962,it begins with the end
29804,1.0,0,17,4.90097,0.0,6.8,20.0,72296,485,4175,rebound: the legend of earl 'the goat' manigault
282984,0.0,0,17,6.862812,27391084.0,6.3,600.0,37716172,1250,1362,irrational man
314405,0.0,0,17,10.95023,0.0,6.1,403.0,12643254,2071,1173,tale of tales
347968,1.9788191531813868,0,17,1.7832729999999999,0.0,8.2,17.0,2429377,2083,2105,one minute time machine
349045,1.9931128734985668,0,17,1.1303020000000001,0.0,4.5,5.0,1476643,1537,2332,looney tunes: rabbits run
336845,2.409903922473978,0,17,7.60305,0.0,6.5,59.0,4186489,981,1864,cleveland abduction
29610,0.0,0,17,0.621045,0.0,3.1,5.0,2619226,3387,2072,the man who wasn't there
136801,1.727203469322552,0,17,0.44161300000000003,0.0,3.9,4.0,7470020,1474,1259,back from hell
68712,0.0,0,17,1.446887,0.0,4.6,8.0,1768103,3375,1711,the lazarus papers
86215,0.0,0,17,3.7338980000000004,0.0,1.9,12.0,30088155,1968,828,the cloth
71392,0.0,0,17,0.220052,0.0,4.5,4.0,2949862,636,1170,vampire boys
19725,2.3913379073657772,0,17,2.59193,0.0,3.4,15.0,896610,609,1609,carry on columbus
142758,0.0,0,17,0.045141,0.0,3.0,1.0,170693,1474,1804,deadly renovations
25151,2.1995386210046624,0,17,2.77735,0.0,2.3,5.0,198702,3402,749,mutants
123389,1.7275073969465295,0,17,1.553125,0.0,1.2,6.0,2475057,636,678,mr. hush
239628,0.0,0,17,0.23729299999999998,0.0,0.0,0.0,8773516,1242,1100,dead end road
41614,2.192434313819935,0,82,2.61248,0.0,6.5,4.0,3246075,1537,601,jinnah
238923,0.0,0,34,1.884509,0.0,8.0,21.0,6778446,2139,1833,the art of happiness
38963,0.0,0,41,1.066558,14961069.0,7.5,23.0,1840324,2425,1532,going by the book
40127,0.0,0,78,1.0107899999999999,0.0,5.4,10.0,11010859,2115,1426,art of the devil
325592,1.6680711236743482,0,17,0.6798850000000001,0.0,8.0,3.0,6983876,1194,1332,camp belvidere
342765,1.6997696217330431,0,60,0.31417399999999995,0.0,5.6,6.0,5752640,485,1213,carte blanche
137700,1.4140932613790702,0,60,0.19558299999999998,0.0,8.0,2.0,4949675,485,991,women's day
40701,1.5757164454244719,0,36,0.438354,0.0,5.4,4.0,458273,1194,1053,love my life
4398,1.697711258534746,0,15,3.387671,0.0,5.7,57.0,202108,1537,2403,lissi and the wild emperor
72589,0.0,0,15,1.079744,0.0,5.9,6.0,6340515,609,504,3nity
21784,1.0,0,12,1.341795,0.0,6.0,25.0,1909510,636,1989,exte: hair extensions
4580,2.786592359240813,0,24,0.690072,0.0,7.7,10.0,234243,485,1979,je t'aime moi non plus
71002,0.0,0,24,2.07075,0.0,6.0,2.0,280522,2517,613,slogan
14021,1.4088188482587174,0,36,2.327253,0.0,5.6,30.0,4143207,1474,1430,one missed call 2
55470,1.4088188482587174,0,36,2.513257,0.0,4.9,20.0,14014072,636,2011,one missed call 3: final
9878,2.782419023747817,0,17,1.756032,0.0,5.8,26.0,613470,1199,2592,the boy in the plastic bubble
302348,0.0,0,17,5.069033,0.0,5.3,7.0,12904863,904,603,allies
317952,3.2434358874255333,0,17,4.889765000000001,0.0,7.4,160.0,3061357,1648,1019,cartel land
27122,2.834006296678025,0,17,1.240934,0.0,3.8,15.0,2367921,1474,823,the attic
85657,0.0,0,17,0.9071110000000001,0.0,6.6,13.0,16884651,485,1263,the dynamiter
228606,2.208296330268512,0,17,1.072757,0.0,2.4,11.0,5742671,1603,1676,the secret village
154537,2.726736877788696,0,17,4.329041,0.0,6.0,10.0,9020287,1095,678,arcadia
241071,1.4140932613790702,0,17,1.1586040000000002,0.0,4.5,11.0,404506,1803,1383,brightest star
136928,0.0,0,17,0.129207,0.0,4.0,1.0,16418838,485,1186,first winter
19445,1.0,0,17,0.403918,0.0,6.0,3.0,310968,513,4101,placebo: soulmates never die: live in paris 2003
61527,1.411794127618362,0,17,0.671563,0.0,5.0,2.0,1645803,1803,2149,helena from the wedding
86000,1.4135755819613078,0,41,4.149212,0.0,7.5,55.0,3281077,1194,626,always
49960,0.0,0,17,0.12175699999999999,0.0,6.0,2.0,1649477,636,1310,kiss the abyss
69599,0.0,0,11,0.979872,0.0,6.3,8.0,16567985,1816,1643,long arm of the law
294222,0.0,0,17,1.104738,0.0,5.5,12.0,3513785,1318,1387,mantervention
98068,1.4140932613790702,0,17,0.06516,0.0,5.0,1.0,3971434,485,1164,pilgrim song
98532,1.9863469146304278,0,17,0.975404,0.0,3.7,3.0,387014,2517,949,sensation
288424,0.0,0,17,0.704106,0.0,5.9,11.0,6839418,0,1046,shock value
256040,2.314706758885138,0,76,11.80967,100000000.0,7.5,138.0,10705642,2600,2214,baahubali: the beginning
189019,0.0,0,24,0.8932680000000001,0.0,6.3,8.0,2289064,609,1558,la fleur de l'âge
16808,0.0,0,17,2.789398,0.0,5.6,33.0,3279538,1538,3751,pokémon ranger and the temple of the sea
97938,0.0,0,17,1.0927,0.0,6.0,12.0,11571027,1804,1887,heart of the country
26676,1.0,0,17,0.506196,0.0,4.8,6.0,352810,636,1133,neon maniacs
258305,1.9582018285125398,0,17,0.9217049999999999,0.0,6.3,2.0,2009986,2802,2744,hunt for the labyrinth killer
324819,1.5827356720221197,0,12,0.056854999999999996,0.0,4.0,1.0,0,1163,1296,daniel's world
292795,3.639087162353043,0,17,2.3087619999999998,0.0,4.9,11.0,2059817,2147,1054,yellowbird
266047,0.0,0,17,1.217634,0.0,4.4,9.0,7313954,838,1512,snow in paradise
278837,0.0,0,17,0.853402,0.0,5.6,7.0,1475168,1163,1549,i am steve mcqueen
44781,0.0,1,11,0.0018030000000000001,0.0,0.0,0.0,1088673,609,1447,electrical girl
258614,0.0,0,17,0.522332,0.0,6.5,14.0,0,1163,3782,pantani: the accidental death of a cyclist
284286,1.4140932613790702,0,17,10.405088000000001,3447633.0,6.1,79.0,4786566,1803,1614,learning to drive
199273,0.0,0,17,0.41370200000000007,0.0,6.7,3.0,3839361,609,1515,spaghetti story
69550,2.4166256069172323,0,75,0.252479,0.0,6.9,5.0,1653817,485,1694,kattradhu thamizh
107426,1.3953773699830194,0,19,0.006964,0.0,7.2,5.0,46608250,485,1847,julio begins in july
30299,1.3731526447280162,0,17,0.261083,0.0,6.1,7.0,2342012,1446,965,the 27th day
138550,0.0,0,17,0.344831,0.0,4.5,2.0,0,0,2088,the star making machine
81549,3.183695189083955,0,80,0.750959,0.0,8.0,11.0,3357800,2646,2477,everything's gonna be great
69326,1.6371876134217824,0,36,0.6448510000000001,0.0,5.1,8.0,4657393,1956,1984,gothic & lolita psycho
197297,1.7153381834125985,0,80,0.199247,0.0,5.6,4.0,1977370,981,1529,law of the border
257249,1.4140932613790702,0,17,1.108435,0.0,6.0,6.0,2228,1163,1916,the human experiment
342052,0.0,0,17,0.049112,0.0,0.0,0.0,1471369,1163,4494,"return to the philippines, the leon cooper story"
108497,0.0,0,80,0.106275,0.0,6.0,1.0,0,0,1057,autumn tale
244776,2.497845757279916,0,17,2.024245,0.0,4.1,7.0,2266550,485,1473,the sleepwalker
339065,3.2587692965390205,0,17,2.796878,0.0,7.7,60.0,1400017,1163,1179,the true cost
289510,0.0,0,3,0.945722,0.0,6.5,18.0,5531716,2724,1563,the blue elephant
256511,0.0,0,17,1.177813,0.0,2.5,5.0,8378384,2239,334,cut!
326215,1.9572475266849718,0,17,6.8450619999999995,0.0,5.8,71.0,3886425,2479,1799,ooops! noah is gone...
307081,1.0,0,17,12.370125999999999,91709827.0,7.3,2112.0,20332356,1091,860,southpaw
273481,4.642360368933494,0,17,19.511221,84025816.0,7.2,2465.0,34343904,3190,715,sicario
212996,0.0,0,11,1.807175,0.0,5.3,3.0,8607422,2301,710,lee rock
218688,0.0,0,15,0.31761100000000003,0.0,6.7,6.0,2983060,609,1867,ummah - unter freunden
350931,0.0,0,17,0.330541,0.0,5.3,4.0,6032743,838,2307,the bride he bought online
122320,0.0,0,17,0.38305700000000004,0.0,5.5,2.0,2282,1163,3764,winston churchill: walking with destiny
284303,1.4140932613790702,0,15,5.399896,1178196.0,6.6,344.0,14029173,1959,1491,goodnight mommy
36165,0.0,0,17,0.46091800000000005,0.0,0.0,0.0,609774,2694,1650,crimes of the past
171688,0.0,0,17,0.531022,0.0,3.9,6.0,304686,1334,925,aftermath
318868,0.0,0,17,0.476022,0.0,5.0,1.0,6255677,485,1073,out of reach
75547,0.0,0,34,0.23820300000000003,0.0,4.3,3.0,1428977,838,1398,nowhere to hide
243279,0.0,0,17,0.502209,0.0,7.5,2.0,676729,485,1165,low fidelity
117168,1.720306006116556,0,17,0.0037719999999999997,0.0,0.0,0.0,2067037,1492,2003,the year that trembled
280459,1.9186934854951059,0,17,1.0692620000000002,0.0,5.7,3.0,2993445,838,1112,bad behavior
57479,0.0,0,17,0.246795,0.0,3.3,4.0,416942,1094,1990,what the deaf man heard
76477,1.0,0,17,0.679299,0.0,6.5,2.0,1836322,1095,1038,saint maybe
52044,0.0,0,17,1.097638,0.0,3.1,7.0,925762,636,607,insane
115451,1.4100985354208446,0,17,0.078828,0.0,2.0,2.0,10609957,636,1509,spirit stalkers
326262,2.417553447600343,0,17,0.232607,0.0,6.5,2.0,6573886,838,904,biology 101
336118,0.0,0,17,0.37299299999999996,0.0,5.0,2.0,2708064,1746,829,down here
95892,1.404241630718316,0,17,0.114804,0.0,4.0,2.0,178897,2449,1494,honor thy father
342878,1.982910866371985,0,24,7.862844,0.0,5.8,293.0,15289435,1803,1379,one wild moment
348811,1.982962803315564,0,17,2.8105569999999997,0.0,4.8,42.0,4189909,904,734,war pigs
346592,1.0,0,17,0.7784989999999999,0.0,4.4,7.0,4194018,1940,1191,10 cent pistol
260677,1.408435873555364,0,17,0.947313,0.0,7.0,11.0,176031,609,2771,todd barry: the crowd work tour
278236,3.2515868134784798,0,17,12.714642,0.0,6.5,210.0,14094405,485,221,x+y
300467,3.407289005415941,0,17,5.168382,0.0,5.4,85.0,5105855,1474,1609,dark was the night
128960,0.0,0,17,0.794976,0.0,6.4,8.0,0,1537,1406,the substitute
229138,0.0,0,17,3.650947,0.0,4.3,20.0,2553232,636,500,djinn
96750,0.0,0,17,0.09348,0.0,8.3,2.0,1680831,2845,2489,the crisis of civilization
327685,0.0,0,17,0.017647,0.0,0.0,0.0,0,0,836,white cop
77292,0.0,0,17,0.024529,0.0,4.5,2.0,3834521,0,1161,resurrected
24676,0.0,0,17,1.267276,0.0,5.4,8.0,5023140,1929,3008,fatal contact: bird flu in america
283350,3.181776308402351,0,17,9.526911,37151.0,6.5,490.0,8901147,1803,1030,before we go
78441,1.7081056187235126,0,33,0.552098,0.0,6.1,13.0,8257039,485,742,jitters
73128,2.176738301450062,0,62,1.1325690000000002,0.0,4.6,7.0,15267474,1696,1557,"bruc, the manhunt"
84734,2.2107707821487503,0,17,0.103727,0.0,8.0,2.0,1580972,1603,1244,venetian bird
319067,3.216829500361697,0,17,3.141893,0.0,7.2,61.0,471949,1917,1386,best of enemies
294562,3.5426679766583478,0,17,6.901559,0.0,5.4,43.0,19914652,2920,1142,lavalantula
344147,2.211232679178586,0,17,2.266007,0.0,3.5,16.0,15585543,2994,2357,sharktopus vs. whalewolf
258521,1.4138843464209465,0,62,0.436717,0.0,6.2,5.0,7298483,485,1104,the deceased
326241,2.284594514370564,0,17,0.5795640000000001,0.0,0.0,1.0,4813541,1094,1509,for here or to go?
60898,0.0,0,11,0.43482299999999996,0.0,7.5,3.0,1413376,1847,1741,erotic ghost story
300686,0.0,0,17,2.775514,0.0,6.4,24.0,6190694,485,1263,chloe and theo
266619,0.0,0,17,1.257893,0.0,7.0,9.0,2642149,1163,3370,i am big bird: the caroll spinney story
190148,1.7170430966419858,0,17,0.027977999999999996,0.0,0.0,0.0,0,1163,4982,forks over knives presents: the engine 2 kitchen rescue
312131,0.0,0,17,0.525556,0.0,3.4,13.0,5707205,1931,1812,the phoenix project
109695,1.4140932613790702,0,17,0.12307699999999999,0.0,4.0,1.0,0,1163,1673,cocaine unwrapped
348857,0.0,0,17,0.097952,0.0,9.0,2.0,1217563,609,4767,eugene mirman: vegan on his way to the complain store
67362,1.4141857374370803,0,17,0.011759,0.0,0.0,0.0,372128,1250,1483,the last lullaby
262987,0.0,0,34,0.017384,0.0,0.0,0.0,502645,609,1797,filomena marturano
162954,0.0,0,36,0.141908,0.0,4.8,4.0,9476531,1690,1475,walk cheerfully
38812,0.0,0,24,0.543829,0.0,7.3,15.0,140306,609,815,hard luck
311615,1.3930088957481996,0,17,4.197684,0.0,4.8,89.0,12798566,2157,1446,smosh: the movie
8460,3.2763666117436117,0,17,4.184295,0.0,5.3,21.0,318105,2762,1138,the skulls ii
10594,2.4278229569105996,0,17,1.912726,0.0,4.8,13.0,1823489,838,1211,the skulls iii
229582,1.0,0,24,2.49939,0.0,7.0,32.0,2970046,1707,601,marina
211076,2.1856471898251497,0,17,2.627035,0.0,5.6,34.0,1810393,1819,1281,bad turn worse
313788,1.3965682532762491,0,17,2.304605,0.0,4.4,9.0,5210686,2890,926,firequake
33558,4.26069689013593,0,19,0.8336979999999999,0.0,6.9,7.0,4865176,3352,911,dog eat dog
266425,1.7126687866925678,0,17,1.0894139999999999,0.0,4.7,5.0,37434452,1819,1142,sand castles
153021,2.415390714588253,0,17,1.161399,0.0,4.9,4.0,2908595,1695,954,doors open
80015,0.0,0,24,4.511758,0.0,5.4,183.0,3729374,609,862,hollywoo
207649,2.423594783967353,0,50,0.42779799999999996,0.0,7.2,6.0,10382214,485,1255,vanaprastham
98125,0.0,0,17,0.304102,0.0,6.5,1.0,17803230,1318,1612,honeymoon in bali
13336,3.2212583204137486,0,24,2.022178,0.0,5.4,18.0,1307134,3386,947,chrysalis
10270,3.2637906009959163,0,15,0.42852299999999993,0.0,4.8,3.0,1134643,1091,1221,the challenge
204709,0.0,0,24,1.903155,0.0,6.5,31.0,4136834,485,1241,the scapegoat
283317,2.3098622610103785,0,19,2.254378,0.0,7.7,49.0,16533838,1163,514,messi
304613,1.40997243943306,0,17,4.262502,0.0,4.8,36.0,5831527,636,1273,charlie's farm
64348,2.933071608852273,0,11,0.667275,0.0,7.2,3.0,8068695,2661,858,robotrix
39998,1.0,0,17,2.023832,0.0,4.7,3.0,1962950,709,1965,the fruit is swelling
118379,0.0,0,11,1.373953,0.0,8.0,2.0,3046574,1094,1150,viva erotica
254502,0.0,0,16,0.176327,0.0,6.3,3.0,2444236,609,181,r20
156896,1.4140932613790702,0,17,0.100913,0.0,5.5,2.0,1285239,0,292,fit
314220,1.4140932613790702,0,16,1.691618,0.0,6.0,22.0,12470882,1094,916,chevalier
137002,1.5885160047063738,0,17,0.597526,0.0,0.0,0.0,3939868,0,1039,the capsule
249934,1.4140932613790702,0,17,0.15295799999999998,0.0,5.0,1.0,12086098,0,2396,the slow business of going
130973,1.9926196675634777,0,17,0.149792,0.0,4.8,4.0,7134647,485,1186,wasted youth
291270,1.6850907521669667,0,17,10.428421,5659286.0,6.9,472.0,140870,2731,918,anomalisa
318781,2.608916381737009,0,17,10.156891,3621046.0,7.4,566.0,53634846,1948,710,colonia
212168,1.0,0,36,3.739978,0.0,7.4,31.0,6708624,3818,4475,ghost in the shell arise - border 2: ghost whispers
240341,1.0,0,36,4.522408,0.0,6.7,46.0,9050399,2980,4134,ghost in the shell arise - border 3: ghost tears
279254,1.4142075699023318,0,36,3.783372,0.0,6.9,32.0,10648128,2980,4772,ghost in the shell arise - border 4: ghost stands alone
214348,0.0,0,17,1.079835,0.0,6.2,5.0,2620332,485,2897,qissa: the tale of a lonely ghost
61765,0.0,0,24,1.6474369999999998,0.0,6.5,19.0,230066,1551,1208,up to his ears
267091,1.0,0,17,0.16725,0.0,6.4,4.0,0,1163,1678,a year in champagne
53800,1.3775627730388451,0,17,1.206513,0.0,5.0,1.0,3322163,2088,1476,sherlock holmes
97403,0.0,0,17,0.004985,0.0,0.0,0.0,15853,1917,3111,the trail of tears: cherokee legacy
269999,0.0,0,17,0.0011769999999999999,0.0,0.0,0.0,0,0,424,fire!
99022,0.0,0,17,0.20278,0.0,6.0,4.0,11275,1163,4706,stephen fry: the secret life of the manic depressive
159039,2.601572860957351,0,15,0.079086,0.0,5.0,1.0,9891987,838,762,dr. ketel
102812,1.6909767116134793,0,17,0.9884,0.0,6.0,1.0,5539276,2285,220,fta
59444,2.2062620774146735,0,11,0.6772520000000001,0.0,7.3,3.0,7237008,1194,613,2 young
288788,1.4140932613790702,0,87,0.630429,0.0,5.6,8.0,5959086,1194,957,but always
209049,1.0,0,87,1.832762,79.0,4.2,22.0,6470878,1803,967,tiny times
211711,1.0,0,87,0.8675120000000001,47.0,4.7,16.0,6470878,1803,1049,tiny times 2
270842,2.287233040690923,0,87,1.977485,0.0,3.1,13.0,7792658,1194,1050,tiny times 3
317720,0.0,0,17,0.141795,0.0,9.0,1.0,1246920,1094,1424,"english, august"
306758,2.7484993429758022,0,87,1.330643,0.0,6.2,5.0,4673382,1194,2061,somewhere only we know
272875,2.1428204788689964,0,87,2.137091,0.0,6.6,19.0,10288892,485,1268,the continent
320132,1.0,0,11,0.436934,0.0,3.9,4.0,7717745,1803,1889,triumph in the skies
148652,0.0,0,17,1.452426,0.0,3.9,5.0,4133346,838,1801,the eleventh victim
29342,1.6726526183961195,0,17,0.6215579999999999,0.0,4.4,8.0,11749893,2920,705,the bees
86223,1.4011528373418298,0,17,0.039352,0.0,8.0,1.0,17412986,606,1835,russian terminator
171429,3.984536313475176,0,17,0.093444,0.0,0.0,0.0,15152,1163,2894,black indians: an american story
298614,0.0,0,24,5.756279,0.0,5.3,113.0,1468956,609,1282,do not disturb
253344,1.410748014547519,0,17,8.410855,0.0,5.5,171.0,22507010,609,2033,some kind of beautiful
197276,2.5631529876372494,0,17,0.651101,0.0,6.4,5.0,92107,1461,1280,the ghost army
42727,0.0,0,17,0.8145899999999999,0.0,2.6,5.0,15539574,1446,2957,women of the prehistoric planet
236329,0.0,0,34,0.410423,0.0,4.8,2.0,11430810,1323,1400,something good
325645,0.0,0,34,0.011064000000000001,0.0,6.0,1.0,3766520,1094,4287,"senza famiglia, nullatenenti cercano affetto"
49321,1.0,0,34,2.680601,0.0,6.9,28.0,320419,609,2435,brancaleone alle crociate
246457,0.0,0,34,0.132633,0.0,8.0,2.0,178056,0,3195,antonio gramsci: the days of prison
42395,0.0,0,34,1.562425,1296000.0,5.6,31.0,5695814,609,1820,generation 1000 euros
120922,0.0,0,34,0.5605020000000001,0.0,3.7,6.0,17578177,609,2055,torno a vivere da solo
43592,0.0,0,34,0.670968,0.0,6.5,2.0,1660602,0,507,teeth
41669,0.0,0,34,2.354176,0.0,4.5,55.0,9703147,609,2468,fantozzi 2000 - la clonazione
41668,0.0,0,34,2.933271,0.0,5.4,70.0,7124124,1908,1847,fantozzi the return
64822,0.0,0,34,0.972392,0.0,6.8,11.0,6708390,609,2059,dear goddamned friends
41665,0.0,0,34,3.269031,0.0,5.6,66.0,979200,609,1732,fantozzi in heaven
37770,0.0,0,34,2.504909,0.0,6.0,61.0,10264985,609,2049,fantozzi to the rescue
52106,0.0,0,17,0.194407,0.0,5.5,26.0,20529296,609,2471,i won the new year's lottery
41664,0.0,0,34,3.494861,0.0,5.9,68.0,8513325,609,1620,fantozzi retires
38315,0.0,0,34,1.211666,0.0,5.4,32.0,432700,0,1491,scuola di ladri 2
82080,0.0,0,34,2.2236,0.0,4.5,12.0,12153449,609,1265,rimini rimini
38313,0.0,0,34,3.0804560000000003,0.0,5.9,51.0,929680,0,1622,school of thieves
30459,0.0,0,34,2.146347,0.0,5.8,40.0,964944,1245,2261,fracchia against dracula
38310,0.0,0,34,2.017345,0.0,5.4,56.0,1341857,609,1251,firefighters
26285,0.0,0,34,4.434073000000001,0.0,6.4,77.0,3833384,609,2172,fantozzi still suffers
106256,0.0,0,34,0.271706,0.0,5.5,3.0,5652603,0,2985,sogni mostruosamente proibiti
41610,0.0,0,34,3.0536689999999997,0.0,6.8,57.0,2122339,0,2171,fracchia the human beast
342896,0.0,0,17,0.5099130000000001,0.0,4.9,9.0,13106745,2239,619,i-lived
231616,0.0,0,17,0.49310600000000004,0.0,4.8,3.0,5289383,485,1517,brother's keeper
329289,0.0,0,17,2.094087,0.0,4.8,35.0,4724268,636,3609,always watching: a marble hornets story
24161,1.692718392497158,0,34,2.96348,0.0,6.4,44.0,2879920,609,1509,my friends act iii
58070,0.0,0,34,0.00195,0.0,5.5,4.0,16002144,0,1366,mi manda picone
63274,0.0,0,34,0.693673,0.0,6.3,17.0,8511136,1318,1157,velvet hands
37765,0.0,0,34,2.436658,0.0,5.9,27.0,7447246,609,266,ace
11441,2.5744754251965682,0,34,3.515801,0.0,6.8,42.0,535193,609,1189,madly in love
38271,0.0,0,34,1.552341,0.0,6.1,33.0,16198495,609,2007,grand hotel excelsior
68275,0.0,0,34,1.5818729999999999,0.0,5.9,16.0,381817,609,2474,special features: handsome
128657,0.0,0,34,1.114225,0.0,2.0,3.0,2746316,0,2484,saint tropez - saint tropez
35634,0.0,0,34,1.693389,0.0,5.6,16.0,532826,609,966,the grumpy
59507,0.0,0,24,1.9194810000000002,0.0,4.9,15.0,929627,709,1080,four lovers
4255,2.908451047356799,0,17,1.045731,0.0,3.2,17.0,230860,1700,2601,the party at kitty and stud's
220436,1.5718075544685053,0,17,0.282223,0.0,4.3,3.0,5822930,1163,1488,language of love
157544,1.727641958507597,0,17,5.149301,1784763.0,4.6,248.0,1234742,1474,1573,the vatican tapes
28417,0.0,0,24,1.0162010000000001,0.0,6.0,11.0,5276594,609,938,les barons
61312,3.2376983911586534,0,17,0.376182,0.0,7.2,9.0,5945591,1163,4544,"video nasties: moral panic, censorship & videotape"
42031,1.4140932613790702,0,62,0.001586,0.0,6.2,8.0,2488855,1199,1455,hour of the star
178917,1.4140932613790702,0,17,0.13879,0.0,5.7,3.0,0,1163,1481,best kept secret
37961,0.0,0,36,1.7697169999999998,0.0,5.9,7.0,700987,1323,2467,kaiji: the ultimate gambler
106417,0.0,0,36,1.13376,15.0,4.8,4.0,3271573,1323,2549,kaiji 2: the ultimate gambler
114189,1.4140932613790702,0,15,1.0971879999999998,0.0,7.4,14.0,2204251,485,1122,remembrance
59241,0.0,0,34,0.266692,0.0,6.6,10.0,5561231,1163,648,ultrà
285858,2.7788594561585267,0,24,0.597897,0.0,5.8,7.0,12032242,1735,502,corbo
283701,2.775043183746772,0,24,1.77278,0.0,5.5,38.0,72853,1194,699,3 hearts
288778,3.149759119837527,0,17,0.4807,0.0,4.9,5.0,4626887,1323,625,runoff
352539,2.490263119314452,0,17,0.930876,0.0,4.0,2.0,10534135,783,1417,brothers of war
324230,1.962679255822635,1,19,6.889832000000001,0.0,4.0,12.0,8545737,1803,972,diet of sex
253944,1.4140932613790702,0,24,0.52037,0.0,5.3,9.0,4270092,609,1590,"if you don't, i will"
315846,2.042960460732638,0,36,4.7685,346485.0,7.1,96.0,5538692,1094,1631,our little sister
283127,0.0,0,36,3.052285,12756.0,5.8,40.0,6039859,1242,1703,yakuza apocalypse
257211,1.565183097260352,0,17,15.651704999999998,194564672.0,7.1,1926.0,17170760,609,946,the intern
17401,1.414180208687657,0,17,0.026789999999999998,0.0,0.0,0.0,2604476,1163,2047,"blue water, white death"
342917,2.4242742696474524,0,17,2.7723240000000002,0.0,6.0,40.0,2393008,2144,3042,batman unlimited: monster mayhem
